id,ad_creative_body,pred_theme_sbert,gt_theme,moral_foundation,pred_theme_llms
568741900965726,"SOME OF PRESIDENT BIDEN'S ACCOMPLISHMENTS SO FAR
  
 

  Spread the word.
  
 

  1. Rejoined the Paris Agreement, an agreement within the United Nations Framework Convention on Climate Change (UNFCCC), on climate change mitigation, adaptation, and finance, signed in 2016. (Trump withdrew the U.S. from this agreement.)
  
 

  2. In a letter to UN Secretary-General António Guterres, Biden rescinded Donald Trump's July 2020 intended U.S. withdrawal from the World Health Organization.
  
 

  3. In January, signed ten executive orders related to the country's COVID-19 response and vaccination efforts. These included Ensuring a Data-Driven Response to COVID-19 and Future High-Consequence Public Health Threats, Establishing the COVID-19 Pandemic Testing Board and Ensuring a Sustainable Public Health Workforce for COVID-19 and Other Biological Threats, Supporting the Reopening and Continuing Operation of Schools and Early Childhood Education Providers, and activating the Defense Production Act in order to speed up vaccine distribution.
  
 

  4. Signed an executive order to increase the minimum wage for federal employees to $15 per hour.
  
 

  5. Withdrew Trump's travel ban from Muslim-majority countries.
  
 

  6. Signed the American Rescue Plan into law. The American Rescue Plan Act of 2021, also called the COVID-19 Stimulus Package or American Rescue Plan, is a $1.9 trillion economic stimulus bill passed by the 117th United States Congress and signed into law by President Biden on March 11, 2021, to speed up the United States' recovery from the economic and health effects of the COVID-19 pandemic and the ongoing recession. First proposed on January 14, 2021, the package builds upon many of the measures in the CARES Act from March 2020 and in the Consolidated Appropriations Act, 2021, from December.
  
 

  7. Signed an executive order creating a task force to reunite children separated from their families as a result of the Trump administration family separation policy.
  
 

  8. Announced sanctions on Russia over the worst-ever hack of U.S. government agencies. (Stands in contrast to Trump's extreme reluctance to do the same.)
  
 

  9. Biden formally announced the full withdrawal of American troops from Afghanistan by September 11, 2021, ending the America's longest war.
  
 

  10. Made all adults eligible for COVID-19 vaccination by April 19th, 2 weeks ahead of schedule. As of now 70% of adults in the US have had at least one COVID-19 shot. Although there's been a recent increase due to people who still haven't been vaccinated contracting the Delta variant, overall the number of daily new cases of COVID-19 in the US has fallen substantially since Biden became president.
  
 

  11. Added over 3 million jobs in the first 6 months of his presidency.
  
 

  12. Signed the COVID-19 Hate Crimes Act. Prompted by a nearly 150% increase in hate crimes against Asian Americans after the breakout of the COVID-19 pandemic, the legislation, introduced by Rep. Grace Meng, D-N.Y., and Sen. Mazie Hirono, D-Hawaii, aims to make the reporting of hate crimes more accessible at the local and state levels by boosting public outreach and ensuring reporting resources are available online in multiple languages. It also directs the Department of Justice to designate a point person to expedite the review of hate crimes related to COVID-19 and authorizes grants to state and local governments to conduct crime-reduction programs to prevent and respond to hate crimes. A big change from Trump calling COVID-19 the ""China virus"" and the ""Kung Flu.""
  
 

  13. Suspended oil drilling leases in the Arctic National Wildlife Refuge.
  
 

  14. Signed an executive order expanding voting access that directs the heads of all federal agencies to submit proposals for their respective agencies to promote voter registration and participation within 200 days, while assisting states in voter registration under the National Voter Registration Act. In addition, the order instructs the General Services Administration to modernize the federal government's Vote.gov portal.
  
 

  15. Signed an executive order to restore collective bargaining power for federal workers.
  
 

  16. The American Rescue Plan fulfills Biden's promise to expand the Affordable Care Act, for two years. With its expanded subsidies for health plans under the Affordable Care Act, the coronavirus relief bill makes insurance more affordable, and puts health care on the ballot in 2022.
  
 

  17. Issued an executive order that promotes more competition in the economy. It urges agencies to crack down on anti-competitive practices in sectors from agriculture to drugs and labor. Fully implemented, the effort will help lower Americans' internet costs, lower drug prices, among other steps. The order instructs antitrust agencies to focus on labor, healthcare, technology and agriculture as they address a laundry list of issues that have irritated consumers, and in the case of drug prices, has bankrupted some.
  
 

  18. Signed the Crime Victims Fund Act, a bill to bolster a fund used to support victims of domestic violence, sexual assault and other crimes.
  
 

  19. Signed a bill making Juneteenth the eleventh federal holiday. Juneteenth, now officially Juneteenth National Independence Day, commemorats the emancipation of African-American slaves. It is also often observed for celebrating African-American culture.
  
 

  20. Signed an executive order to increase refugee admissions and allow a safe haven for about 125,000 refugees.",GovTrust,GovTrust,authority/subversion,GovTrust
2.90387E+15,Ulster County In Conjunction with the Town of Shawangunk is hosting a walk-in COVID-19 vaccination clinic with Moderna Vaccine on Monday May 10th 2021 from 1 PM-6PM at the Shawangunk Town Hall. Please pass the word around our community and share this post! #GetVaccinated,CovidPlan,VaccineRollout,none,VaccineRollout
477403277075454,"Many people are debating whether to vaccinate their children or not. This father shares his story of when his two sons got the covid shot.
  
 

  What do you think? Share your own video on our website: http://ow.ly/SH6450HfnHg",VaccineEfficacy,EncourageVaccination,none,EncourageVaccination
1.30004E+15,Find out where to get a vaccine near you.,EncourageVaccination,VaccineRollout,none,VaccineStatus
277771210540427,"It’s shameful and appalling that our Governor would pull a political stunt such as this with our seniors who are relying on these vital doses.  
  
 

  We are demanding that Governor Murphy immediately restore Ocean County’s vaccine supply.",CovidPlan,VaccineEquity,authority/subversion,VaccineEquity
175087014330138,"Sen. Pat Toomey voted against: 
  💵 $1,400 survival checks
  💉 expanded & equitable vaccine distribution
  🎒 safe school reopening
  
 

  It’s clear he doesn’t understand or care what working Pennsylvanians are facing. 
  
 

  Join us for a rally to school Sen. Toomey on his votes that have HURT working Pennsylvanians during COVID-19.",UrgentPoliticalAdvocacy,GovDistrust,authority/subversion,GovDistrust
400663928222270,"UN Sec-Gen António Guterres believes COVID has fractured trust.
  
 

  He also believes it generated more trust in science in relation to climate change - a rare area where the US & China can find common ground.
  
 

  #GZEROWorld
  https://www.gzeromedia.com/gzero-world-with-ian-bremmer/un-sec-gen-without-trust-catastrophe-awaits",VaccineMisinformation,none,none,GovDistrust
4.42887E+15,"It's time to take a stand against vaccine mandates. Strongsville “Republican” Mayor Thomas Perciak has mandated that all city workers be forced to take the COVID vaccine regardless of their own medical choices. This is an authoritarian and unacceptable move that follows in the footsteps of Joe Biden’s unconstitutional mandate.
  
 

  We need to stand up with our brothers and sisters in Strongsville and show Mayor Perciak and all elected officials around the country that we will not comply with mandates nor will we stand silently by as the rights of our people are stripped. Join Jonah Schulz - Candidate for Congress (OH-16), Ohio Advocates for Medical Freedom and more candidates and elected officials to be announced.
  
 

  Bring your flags, signs and voices to show the tyrants that WE WILL NOT COMPLY.",VaccineMandate,VaccineMandate,liberty/oppression,VaccineMandate
4.25868E+15,"Tuesday, September 28 | 10am-2pm | 12+ COVID-19 Vaccine Clinic | No appointment necessary
  
 

  Immunize Nevada, in partnership with Great Basin College, is hosting a COVID-19 vaccine clinic for those 12+ with the Janssen, Moderna and Pfizer COVID-19 vaccines
  
 

  Great Basin College- Battle Mountain Campus | 825 North 2nd Street, Battle Mountain, NV 89820",EncourageVaccination,EncourageVaccination,none,EncourageVaccination
419670779856315,Trump Supporters DUMBFOUNDED By Vaccine Facts,VaccineMisinformation,VaccineMisinformation,none,VaccineMisinformation
368928801036637,"FREE #COVID19 vaccine appointments for Thursday, 4/22 at 
  @sunybroome-WALK-INS accepted from 9AM-5PM.
  
 

  You can also head to https://gobroomecounty.com/hd/coronavirus/vaccine to make an appointment.
  #GetVaccinated #BroomeCounty",CovidPlan,VaccineRollout,none,VaccineRollout
230921655479136,"Soon after receiving the Johnson & Johnson COVID-19 vaccine as required by an Illinois school district as a condition of employment, a staff member named Lisa reportedly developed Bell's palsy. Read more..",VaccineDevelopment,VaccineSymptom,none,VaccineSymptom
353650126122295,"Aetna Better Health of Illinois is proud to partner with the State of Illinois to bring several COVID-19 vaccine clinics to locations across the state.
  
 

  Come out and Get vaccinated at Metropolitan Family Services on Saturday, January 8, 2022, from 9 am until Noon. Metropolitan Family Services is located at 3249 N. Central Ave, Chicago, Il 60634.
  
 

  >>>Kids vaccine, Adult Pfizer and Moderna Boosters available <<<",VaccineRollout,VaccineRollout,none,VaccineRollout
779392489665993,"Thank you President Trump for Operation Warp Speed, allowing companies to develop a vaccine for COVID-19 in record time. Show your appreciation by proudly and patriotically wearing this button after you have been vaccinated. https://www.etsy.com/listing/948610096/vaccinated-button?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=vaccinated+warp+speed&ref=sr_gallery-1-12&organic_search_click=1&frs=1",GovTrust,GovTrust,authority/subversion,VaccineDevelopment
239124734875090,"Immunize Nevada, in partnership with WestCare and Silver Summit Health Plan, is hosting a COVID-19 vaccine clinic for those 12+ with the Janssen, Moderna and Pfizer COVID-19 vaccines.
  
 

  This clinic will be offering first, second, third and booster doses. 
  
 

  323 North Maryland Parkway | Flu & 12+ COVID-19 Vaccine Clinic | No appointment necessary",EncourageVaccination,EncourageVaccination,none,EncourageVaccination
243853167510159,"Is the COVID-19 vaccine safe for pregnant women? Secretary of Health Kim Malsam-Rysdon suggests talking with your doctor – but we know COVID-19 vaccines work and have not been shown to pose a specific risk. To learn more, visit doh.sd.gov/COVID",VaccineEfficacy,VaccineEfficacy,none,VaccineEfficacy
3.00388E+15,"The Cleveland “Guardians” have mandated the COVID vaccine for all employees. We are calling on all Patriots and defenders of medical freedom to join us at Progressive Field on December 4th at 11 a.m. We must stand up for our workers and send a message to the Dolans that we will not tolerate unconstitutional mandates or healthcare discrimination. Bring your signs, flags and Chief Wahoo gear! 🇺🇸",CovidPlan,VaccineMandate,liberty/oppression,VaccineMandate
320016446188541,CDC panel recommends Pfizer vaccine be administered to kids 12 to 15. https://newhampshirebulletin.com/briefs/cdc-advisory-panel-signs-off-on-pfizer-covid-19-vaccine-for-kids-12-to-15/,VaccineRollout,VaccineRollout,none,VaccineRollout
460053108672030,"Black people represent nearly 30% of total Covid-19 cases and 16% of total deaths. Yet, despite the fact that we are suffering from the virus at disproportionately higher rates than others, we account for only 7% of vaccine recipients. There are a number of reasons for this difference; the top among them being a lack of access to the vaccine due to inequitable distribution and widespread misinformation about the vaccines’ safety and effectiveness.
  
 

  The bottom line, however, is that our communities have too much at stake to not know the truth about the Covid-19 vaccines. This is why we’re teaming up with CEO of Miami Workers Center, Santra Denis, and Dr. Imani McElroy, Resident Physician at Massachusetts General Hospital, for a not-to-be-missed conversation on the safety and efficacy of the vaccines and prioritizing vaccine access for Black communities. Bring your questions and join the conversation live on Tuesday, April 6th at 6pm EST on our Instagram page, @black2thefutureaction!",VaccineEquity,VaccineEquity,fairness/cheating,VaccineEquity
