id,ad_creative_body,gt_theme,stance,funding_entity,pred_theme_sbert,pred_theme_llms
1055880101614580,"There’s a lot to learn about solar energy! If you want to learn more about solar technology, renewable energy, or about how to incorporate solar into your home or project, reach out to us at any time.
  
  
 

  Our office is open Monday, Wednesday, and Friday from noon to 4 pm, or by appointment. Give us a call at (859) 605 - 6304 or reach us at info@. Our website, srcharrodsburg.com, is also a great place to start exploring solar!
  
  
 

  Do you have any solar energy questions? Leave them in the comments below!",CustomerBasedAltEnergy,1,Solar Resource Center of Harrodsburg,CustomerBasedAltEnergy,CustomerBasedAltEnergy
287643846726950,"“Life is never more fun than when you’re the underdog competing against the giants.” - Ross Perot 
  
  
 

  The recipe is always the same when you’re tackling the impossible. You start by doing what is necessary, then what is possible, and before you know it, the impossible is happening right before your eyes. 
  
  
 

  Tune in for Food First Michigan this Sunday at 9:00 PM on WJR Radio to hear from Dr. Phil Knight, Gerry Brisson, president and CEO of Gleaners Community Food Bank and Sheril Kirshenbaum, executive director of Science Debate, host of Serving Up Science at PBS Digital Studios and Michigan State University academic specialist. Sheril continues to blind us with science and discussed two challenges that are seemingly impossible to solve: climate change and food insecurity. Sheril helps us understand the link between climate change and food security and how we might accomplish the impossible and change the outcome of both. 
  
  
 

  Sheril works at the intersection of agriculture and climate – studying how we produce, consume, and waste food. This all plays a huge role in the emissions we create, but also the opportunity we have to address climate change. Sheril says it best that, “food is the victim, the cause, and the solution to climate change.” If you’re interested in learning more, check out the books linked below: 
  
  
 

  Saving Us: A Climate Scientist's Case for Hope and Healing in a Divided World by Katharine Heyhoe - https://amzn.to/3G5IsLz
  
  
 

  Tomorrow's Table: Organic Farming, Genetics, and the Future of Food by Pamela C. Ronald and Raoul W. Adamchak - https://amzn.to/3teLz06
  
  
 

  It’s not too late - let’s STOP arguing and START solving!
  
  
 

  Find this episode and all past Food First Michigan episodes at foodfirstmi.org.
  
  
 

  Apple Podcasts --> https://apple.co/38UUpFk 
  iHeartRadio --> https://ihr.fm/38WJ2wN
  
  
 

  #FOODFIRST
  #FoodFirstMI
  #FoodSecurity",FoodSecurity,1,FOOD BANK COUNCIL OF MICHIGAN INC,FoodSecurity,FoodSecurity
5145613852116690,Who will pay for Seattle’s natural gas ban? Seattle’s families will with skyrocketing energy costs. Don’t let this happen.,Economy_pro,0,Affordable Energy Coalition,Economy_pro,Economy_pro
1495408714154490,"A local oil & gas shutdown would force California to import even more of the oil we use, raising gas prices and increasing our dependence on foreign oil.",Patriotism,0,Californians for Energy Independence,Patriotism,Patriotism
294232245555197,A new study shows that climate policy focused on investing in renewable energy will create thousands of jobs in Pennsylvania alone. Similar effects are expected in Georgia.,Economy_clean,1,Environmental Defense Action Fund,Economy_clean,Economy_clean
927420014643132,"Climate change is directly impacting you.
  
 

  https://yhoo.it/34ntWku",HumanHealth,1,Resource Media,HumanHealth,HumanHealth
180043964247359,"Doctors Without Borders sees firsthand the impact of climate change in our medical projects. Droughts and rising temperatures have disrupted food supplies, and climate-induced disasters have increased the transmission of waterborne diseases. 
  
 

  Help our teams respond: donate now.",HumanHealth,1,Doctors Without Borders/Médecins Sans Frontières (MSF),HumanHealth,HumanHealth
671395680654688,"We can all do our part to slow climate change and give our kids the clean air, water they deserve. Check out @[100065014230744:Climate Power] to learn how we can take on climate change & create jobs.",FutureGeneration,1,Climate Power Education Fund,FutureGeneration,FutureGeneration
2936681303247150,"Communities across the country are already experiencing the real and devastating effects of climate change firsthand. Our situation will only get worse if we don't take action now, that's why Kim is working in Congress to combat the effects of climate change and protect our planet for generations to come.
  
 

  Add your name to join Kim in the fight against climate change >> https://bit.ly/3ycxKza",Environmental,1,DR KIM SCHRIER FOR CONGRESS,FutureGeneration,Environmental
2877241469256770,"The changes to our planet due to climate change are accelerating, unprecedented, and irreversible, according to a bombshell report issued by the UN's Intergovernmental Panel on Climate Change (IPCC). Scientists warn that the planet is warming even faster than previously thought. That means we are even closer to devastating impacts of extreme weather, including heatwaves, wildfires, and hurricanes.",Environmental,1,Environmental Defense Fund,Environmental,Environmental
492303821803045,"#DearWorld, is there still time to save our planet?
  
 

  From floods to forest fires, climate change is devastating the Earth. Can we rise to meet this challenge? Join us as journalist Naomi Klein, author Bjorn Lomborg and former president of Mauritius Ameenah Gurib-Fakim debate the best solutions to the climate crisis during COP26.",Environmental,1,Doha Debates,Environmental,Environmental
1268234893603820,"Wildfires. Heat waves. Historic flooding. The climate crisis is already here, and lives depend on addressing its impact and tackling this crisis head-on.
  
 

  Derek is working in Congress to ensure climate resiliency is a TOP priority. Add your name next to Derek's to demand Congress act on climate change » https://bit.ly/3lIjgTv",Environmental,1,PEOPLE FOR DEREK KILMER,Environmental,Environmental
482272423232158,"With two-thirds of North American bird species at risk of extinction from climate change, they need your support for a fighting chance in a rapidly changing world. Donate now while gifts count double.",Animals,1,"NATIONAL AUDUBON SOCIETY, INC.",Animals,Animals
588812502190142,"Thank you, Representative Garbarino, for investing in climate and clean energy solutions to protect birds by addressing the threat of climate change. We still have more work to do, but this is an important step toward tackling both the causes of and the consequences from climate change.",Animals,1,National Audubon Society Action Fund,Animals,Animals
424346769344422,"Thank you, Representative Allred, for investing in climate and clean energy solutions to protect birds by addressing the threat of climate change. We still have more work to do, but this is an important step toward tackling both the causes of and the consequences from climate change.",Animals,1,National Audubon Society Action Fund,Animals,Animals
649913492431368,"Renewable energy is projected to surpass fossil gas as the dominant source of energy production by 2030. Texas, a leader in wind output, is in a great position as the nation transitions.",AltEnergy,1,Resource Media,AltEnergy,AltEnergy
661967438290942,"The next couple of years are expected to be some of the best yet for renewables, especially for solar. Of the 78 GW of added electric capacity anticipated over the 2022-2023 period, 49 percent is expected to be from utility-scale solar projects. For context, there are 100 GW of solar capacity installed to date–about enough to power 18.9 million US households–according to the Solar Energy Industries Association. With these newest estimates, there are 38 additional GW of solar on the way in the next two years alone. Read more:",AltEnergy,1,Montour Solar,AltEnergy,AltEnergy
392278522268939,"Graham Sharman from Santa Fe says, “Clean energy is healthier, more altruistic and responsible; pollutes less and, finally, is much more economical than the fossil fuel industry it will replace. What's not to like about clean energy.” How have you seen renewable energy impact your life and community?
  
 

  #RenewableEnergy #ReNewMexico #SolarPower #EcoFriendly #SustainableEnergy #GoGreen #Environment",AltEnergy,1,ReNew Mexico,AltEnergy,AltEnergy
623020928821600,"Huge news: The House just voted to pass the Build Back Better Act!
  
 

  Thank you, Rep. Napolitano, for putting California's working families first by voting to create clean energy jobs right here and take on climate change right now.",SupportClimatePolicy,1,"LEAGUE OF CONSERVATION VOTERS, INC",SupportClimatePolicy,SupportClimatePolicy
899095777548485,It's time we held the fossil fuel industry accountable for the climate crisis they've created. Hold them accountable and sign your support for a clean fuel standard.,SupportClimatePolicy,1,NEW YORK LEAGUE OF CONSERVATION VOTERS,SupportClimatePolicy,PoliticalAffiliation
538192480728970,"We stand with President Biden and his push for unprecedented investments in climate and clean energy. If our leaders in Congress #ACTNow, the #BuildBackBetter Act can upgrade our infrastructure and rebuild our economy to be stronger than ever.",SupportClimatePolicy,1,Moms Clean Air Force,SupportClimatePolicy,SupportClimatePolicy
